user_id,budget,available_days,distance_preference,num_travelers,activity_type,season,start_latitude,start_longitude,selected_attractions,total_time_hours,total_budget
569,372958.23,14,385.33,1,relaxation,1,8.236737,80.947783,"['83', '81', '3', '1', '2', '7', '6', '46', '74', '90', '61', '64']",66.33,299649.16
570,90594.42,5,424.84,2,historical,1,7.064455,79.731174,"['83', '81', '46', '61', '74', '36', '34', '10', '95', '96', '33', '13']",21.14,75905.46
571,77305.76,5,389.92,8,cultural,1,6.641749,80.654994,"['65', '74', '15', '34', '16', '17', '36', '73', '33', '18', '48', '64']",28.93,47638.92
572,102117.58,2,87.73,3,adventure,2,6.478801,81.820499,"['62', '30', '32', '31', '55']",11.24,70851.67
573,17103.1,1,250.29,2,adventure,2,9.795533,80.709676,"['99', '86', '102', '88', '31']",3.96,15248.25
574,454768.11,1,463.77,1,beach,1,8.719915,80.695353,"['3', '1', '6', '2', '7']",5.79,370442.83
575,139880.95,4,279.9,3,adventure,3,8.943994,80.736542,"['111', '40', '47', '50', '54', '88', '94', '92', '113', '86']",19.53,91271.0
576,28638.67,4,220.97,1,mixed,1,5.908495,80.723759,"['7', '2', '1', '6', '3', '61', '10', '83', '36', '34']",25.01,26894.15
577,31311.49,7,145.25,2,wildlife,3,7.885371,81.290675,"['35', '122', '53', '40', '95', '15', '34', '43', '13', '96', '108', '11']",31.91,20991.81
578,79870.59,4,146.69,2,wildlife,3,6.984739,80.61966,"['35', '53', '122', '15', '34', '33', '40', '43', '16', '17']",15.16,49953.91
579,413789.12,10,257.77,2,wildlife,3,7.379636,81.747893,"['35', '53', '122', '43', '67', '15', '108', '40', '34', '33', '85', '11']",51.45,335339.42
580,17067.64,2,121.42,2,historical,1,6.444213,79.527415,"['36', '10', '61', '46', '34']",10.22,11688.24
581,20318.02,3,355.13,1,beach,1,7.136593,80.439853,"['1', '3', '6', '7', '2', '5', '108']",22.99,15323.16
582,329028.57,3,238.08,6,historical,2,8.212245,79.658696,"['116', '64', '117', '115', '96', '95', '12']",22.02,214192.37
583,115681.96,7,113.8,5,mixed,2,6.034809,79.565886,"['10', '115', '3', '6', '1', '118', '117', '36', '2', '5', '7', '34']",41.36,87128.49
584,60744.7,3,210.28,8,beach,3,6.567334,81.175705,"['108', '63', '5', '56', '118', '7', '2']",20.45,45357.24
585,180374.31,3,395.09,2,relaxation,2,9.260652,81.537174,"['64', '8', '51', '117', '85', '116', '4']",20.47,167402.45
586,32612.41,3,329.06,2,mixed,1,6.109518,80.540532,"['1', '2', '7', '6', '3', '61', '10']",18.93,29393.34
587,46555.94,1,484.83,5,adventure,1,8.065751,81.543513,"['92', '98', '42', '87', '31']",6.7,37870.48
588,134544.85,1,498.46,2,adventure,1,8.969873,81.294333,"['92', '98', '87', '42', '31']",4.16,125961.57
589,490843.24,3,173.35,5,adventure,2,6.133594,81.717658,"['62', '55', '30', '32', '31', '29', '45']",18.01,362874.59
590,104746.95,7,241.84,1,cultural,3,9.750645,81.856036,"['93', '121', '15', '34', '70', '77', '33', '67', '16', '64', '17', '36']",39.45,84682.3
591,106011.0,4,499.31,2,adventure,2,6.774911,80.062104,"['31', '32', '29', '55', '120', '30', '41', '62', '45', '94']",12.75,95640.14
592,26931.56,10,298.16,3,relaxation,1,6.352165,80.823803,"['7', '1', '2', '6', '83', '3', '10', '36', '46', '95', '34', '96']",58.25,16281.21
593,452838.57,2,209.55,2,cultural,1,8.345724,79.601319,"['74', '116', '106', '48', '15']",8.35,361801.94
594,90247.73,2,439.88,2,cultural,1,8.832922,80.156547,"['74', '64', '65', '15', '34']",14.75,79386.9
595,20527.86,1,186.13,5,cultural,1,5.923231,80.615652,"['65', '18', '74', '16', '17']",6.64,12805.09
596,322792.61,1,370.05,3,adventure,1,8.986492,80.351099,"['92', '98', '87', '42', '94']",5.81,200532.62
597,120138.35,2,461.82,2,cultural,2,8.238192,80.496274,"['64', '73', '48', '60', '71']",12.94,110999.24
598,44278.78,2,202.42,1,adventure,1,9.108471,79.883761,"['92', '87', '98', '42', '86']",8.69,36002.56
599,132149.82,4,188.62,2,historical,1,6.785748,81.203639,"['74', '61', '81', '117', '83', '34', '33', '10', '46', '67']",25.56,93482.96
600,210097.56,3,472.46,5,mixed,1,7.992176,79.849939,"['83', '81', '3', '1', '46', '6', '2']",15.06,163919.01
601,371720.71,14,191.86,2,mixed,2,7.013777,81.224441,"['117', '4', '51', '8', '64', '108', '115', '34', '33', '116', '85', '35']",69.94,286139.49
602,42053.15,2,210.76,1,wildlife,3,8.554057,81.237611,"['35', '122', '43', '53', '85']",9.92,30783.75
603,362693.95,7,225.43,1,historical,3,9.014253,80.028431,"['96', '14', '12', '95', '101', '13', '9', '34', '11', '77', '33', '36']",27.4,224858.28
604,120775.79,5,365.46,3,wildlife,2,6.038108,80.535187,"['85', '35', '53', '55', '32', '122', '31', '72', '29', '30', '117', '120']",33.08,74968.36
605,63764.13,10,384.88,2,adventure,2,6.764067,80.691939,"['32', '31', '29', '30', '55', '62', '45', '102', '41', '120', '40', '92']",73.83,45668.21
606,147593.6,5,311.09,5,mixed,3,5.943127,80.709595,"['10', '34', '36', '33', '53', '35', '108', '95', '5', '118', '63', '13']",21.82,106325.24
607,411166.79,5,85.44,1,wildlife,3,7.340622,80.45612,"['35', '122', '34', '15', '33', '110', '53', '95', '13', '47', '16', '43']",33.68,298626.67
608,253082.76,5,421.17,5,cultural,1,9.413569,80.615505,"['74', '64', '65', '73', '15', '121', '34', '33', '116', '77', '48', '16']",37.23,198720.47
609,23151.33,5,253.54,1,mixed,3,6.018367,80.360715,"['10', '36', '34', '95', '5', '96', '108', '33', '35', '13', '118', '53']",33.93,20435.84
610,219794.96,2,136.61,1,cultural,1,9.775365,81.665112,"['93', '64', '98', '77', '121']",8.85,132619.5
611,29078.32,3,66.48,1,historical,2,9.560728,79.91981,"['14', '116', '64', '83', '101', '96', '97']",14.6,20547.79
612,335042.43,4,363.63,2,historical,3,7.952253,80.542767,"['95', '13', '34', '96', '9', '33', '12', '11', '36', '10']",29.85,209996.69
613,146213.03,1,70.6,2,beach,3,9.305712,79.599738,"['107', '100', '14', '109', '43']",5.25,96641.97
614,237392.64,3,433.25,6,cultural,1,9.491615,80.795625,"['74', '64', '65', '15', '73', '121', '34']",14.39,160671.94
615,281400.25,2,185.93,2,wildlife,2,7.532174,79.507165,"['85', '122', '35', '112', '48']",6.07,211060.17
616,42388.66,1,169.01,2,beach,3,6.727224,80.135182,"['5', '118', '56', '108', '3']",6.6,30887.09
617,53303.28,1,494.3,4,historical,3,6.940659,79.797459,"['36', '34', '10', '96', '95']",6.9,33013.9
618,258846.69,7,200.27,2,beach,3,7.05619,81.628612,"['108', '63', '5', '56', '4', '118', '100', '7', '51', '2', '1', '3']",54.83,244763.21
619,132764.23,3,136.36,1,beach,2,9.010644,80.784714,"['8', '51', '100', '97', '64', '4', '88']",19.95,108837.32
620,10263.15,5,405.14,6,mixed,3,6.650097,80.101386,"['10', '36', '95', '96', '5', '34', '14', '108', '13', '33', '35', '17']",23.49,8925.32
621,22462.66,2,494.93,2,cultural,3,8.433247,80.609347,"['15', '34', '16', '17', '36']",15.82,15417.48
622,316278.84,4,340.01,2,relaxation,3,7.698637,81.671436,"['67', '34', '33', '11', '13', '9', '108', '95', '35', '96']",17.03,194176.82
623,97149.46,10,382.78,2,wildlife,2,6.505778,81.889137,"['85', '35', '53', '32', '62', '31', '4', '30', '29', '73', '72', '122']",66.37,89046.1
624,355430.94,2,367.49,3,mixed,2,9.465085,81.650702,"['64', '8', '51', '117', '85']",13.95,334103.23
625,125277.51,2,384.99,3,adventure,3,6.314318,81.82445,"['40', '47', '50', '54', '113']",8.73,91454.99
626,29020.19,5,153.75,2,beach,1,7.649058,81.697474,"['7', '1', '2', '108', '3', '6', '4', '8', '90', '5', '51', '78']",35.24,18537.01
627,81970.26,2,248.52,1,cultural,2,7.463233,81.456254,"['73', '71', '64', '48', '60']",12.48,60607.55
628,14748.11,2,492.9,3,relaxation,3,6.034877,81.001587,"['10', '34', '36', '95', '96']",8.58,10367.44
629,76634.6,3,121.1,6,relaxation,3,8.879862,81.206643,"['77', '12', '96', '100', '11', '64', '9']",18.19,68665.79
630,34200.14,7,390.85,1,relaxation,1,7.891933,80.062163,"['83', '46', '1', '3', '6', '7', '2', '81', '96', '95', '36', '34']",21.91,31538.62
631,42773.88,7,155.63,5,beach,1,8.196962,79.50837,"['3', '1', '6', '5', '2', '7', '46', '92', '83', '8', '90', '118']",52.62,28665.14
632,72380.19,5,417.49,1,wildlife,3,6.953897,80.468367,"['35', '53', '122', '43', '15', '34', '16', '17', '10', '85', '40', '36']",28.26,44762.73
633,140709.29,2,333.64,2,relaxation,2,5.997851,80.574375,"['117', '4', '115', '64', '10']",15.37,116008.37
634,84243.73,5,325.37,2,beach,1,7.625673,81.595162,"['7', '1', '2', '3', '6', '90', '108', '4', '8', '51', '5', '63']",18.56,60226.91
635,459385.33,5,297.71,1,beach,2,7.749365,81.313385,"['51', '8', '4', '108', '5', '3', '1', '7', '2', '73', '6', '63']",33.01,306782.27
636,31717.11,5,194.86,2,beach,1,9.699562,81.587714,"['90', '8', '100', '3', '7', '1', '6', '2', '98', '104', '83', '108']",30.92,20122.59
637,424570.66,1,135.58,1,mixed,2,7.747999,80.643603,"['117', '64', '8', '13', '51']",7.04,282978.29
638,76909.79,4,84.08,2,cultural,3,7.304904,81.345285,"['67', '15', '34', '33', '73', '70', '71', '16', '18', '17']",14.74,53687.23
639,77898.1,7,143.38,4,historical,2,6.226571,80.766399,"['117', '10', '115', '34', '61', '36', '33', '55', '64', '72', '95', '32']",35.47,62917.25
640,94886.41,3,423.43,5,mixed,2,8.441487,81.355893,"['64', '8', '51', '117', '4', '85', '116']",20.07,82396.03
641,75981.25,4,357.63,1,beach,2,9.222596,80.920183,"['8', '51', '4', '100', '97', '64', '5', '108', '90', '3']",18.2,51961.13
642,112959.04,1,157.98,4,wildlife,1,7.469348,81.634349,"['35', '53', '78', '25', '122']",7.87,80450.29
643,36576.73,1,440.13,2,relaxation,3,8.680651,80.717817,"['96', '13', '34', '95', '14']",3.1,27282.42
644,24058.16,4,217.29,6,cultural,2,8.057766,81.708261,"['73', '64', '48', '71', '106', '119', '15', '60', '116', '34']",26.22,16967.71
645,106172.64,5,413.72,5,wildlife,3,9.677598,79.94458,"['43', '35', '122', '53', '85', '14', '107', '96', '109', '95', '12', '103']",19.84,64085.79
646,487875.95,5,136.07,3,adventure,1,8.223776,79.536809,"['92', '87', '42', '94', '50', '47', '46', '98', '88', '120', '86', '31']",39.24,308137.13
647,41410.25,5,275.01,3,wildlife,2,9.777104,79.675089,"['85', '43', '35', '122', '97', '64', '48', '8', '73', '84', '116', '86']",33.16,35938.2
648,228508.66,5,117.71,2,cultural,1,9.32424,81.55914,"['64', '93', '77', '121', '98', '70', '104', '60', '73', '90', '74', '101']",19.88,181514.54
649,111840.12,5,392.29,3,mixed,3,9.535644,80.649919,"['14', '96', '100', '12', '95', '34', '13', '9', '33', '11', '35', '77']",29.1,102395.89
650,114483.9,14,382.81,1,cultural,3,7.736623,80.641558,"['15', '34', '16', '17', '36', '33', '18', '70', '59', '67', '121', '73']",45.93,100902.14
651,332349.0,3,232.56,6,beach,2,9.151209,79.912639,"['8', '51', '4', '100', '5', '97', '85']",21.84,209454.93
652,81279.59,3,274.51,1,mixed,2,6.860404,81.763045,"['4', '117', '64', '51', '8', '115', '108']",21.86,70182.06
653,97457.19,7,264.94,2,cultural,3,8.100281,81.273988,"['15', '34', '33', '70', '16', '17', '36', '67', '77', '121', '59', '18']",35.67,78631.09
654,130206.93,2,176.32,5,mixed,2,6.564615,79.55828,"['115', '117', '118', '36', '3']",11.52,122490.47
655,18892.37,2,50.09,2,mixed,1,7.565417,81.267001,"['117', '11', '74', '67', '34']",10.34,11688.7
656,13341.49,2,68.56,2,mixed,1,6.618521,80.895857,"['7', '2', '1', '6', '3']",15.92,10274.86
657,193098.43,1,301.89,6,beach,3,6.333433,81.768535,"['63', '108', '5', '118', '56']",4.93,142624.83
658,287783.29,4,358.73,3,adventure,1,7.559214,80.00282,"['92', '87', '42', '98', '47', '31', '29', '120', '32', '50']",16.94,239937.72
659,78080.17,2,440.82,1,mixed,1,9.524147,79.733303,"['83', '81', '46', '3', '1']",6.13,53768.06
660,142255.76,10,251.59,2,wildlife,1,9.348721,81.789551,"['85', '35', '98', '104', '43', '90', '122', '83', '92', '75', '105', '81']",48.34,95306.58
661,76765.59,10,418.76,2,historical,3,6.442537,81.109961,"['10', '34', '36', '95', '33', '96', '13', '11', '12', '9', '14', '67']",61.79,59415.18
662,334721.72,7,362.75,2,relaxation,2,7.751713,80.141765,"['117', '64', '85', '116', '8', '51', '4', '115', '95', '34', '96', '33']",33.5,287688.88
663,49891.11,5,155.84,1,beach,3,6.831652,79.579543,"['5', '118', '108', '3', '56', '6', '1', '17', '16', '36', '38', '2']",20.8,43965.36
664,82922.9,7,273.28,2,adventure,3,8.288468,80.847875,"['40', '47', '50', '54', '111', '92', '113', '31', '29', '102', '32', '30']",54.14,54568.13
665,47899.67,5,460.67,1,adventure,3,7.147101,80.151257,"['40', '47', '50', '54', '113', '92', '31', '32', '29', '30', '111', '55']",22.06,43011.71
666,135674.66,5,161.04,1,adventure,1,6.275437,80.668207,"['92', '55', '42', '32', '31', '40', '30', '29', '47', '120', '87', '114']",25.92,85080.71
667,58888.81,3,390.26,2,beach,1,7.679763,79.872925,"['3', '1', '6', '2', '7', '5', '90']",23.51,52239.04
668,420987.86,2,233.27,3,mixed,1,8.682778,81.401302,"['83', '81', '90', '64', '74']",14.9,317233.32
669,137795.3,5,141.2,2,beach,1,6.158353,80.377235,"['1', '2', '6', '3', '7', '118', '5', '56', '108', '23', '63', '91']",39.83,116408.8
670,158606.47,7,368.08,1,historical,3,6.509667,80.538498,"['10', '34', '36', '33', '95', '96', '13', '9', '11', '12', '67', '14']",54.7,122940.73
671,84272.95,7,167.88,2,historical,1,9.173162,80.506257,"['83', '81', '46', '64', '14', '96', '12', '95', '116', '13', '101', '104']",36.36,65392.17
672,31004.81,10,403.01,8,beach,2,7.241668,80.916746,"['8', '4', '5', '108', '1', '31', '7', '32', '29', '6', '2', '3']",45.79,19953.35
673,82592.84,3,243.45,3,beach,2,6.729836,80.150197,"['4', '8', '3', '51', '1', '5', '6']",20.8,62306.05
674,164054.14,3,65.4,4,mixed,2,6.453311,81.097393,"['117', '4', '53', '7', '108', '63', '61']",19.09,142370.65
675,390476.81,5,467.78,2,wildlife,3,7.600508,79.723861,"['35', '122', '43', '53', '85', '15', '34', '95', '96', '16', '17', '47']",21.51,287648.43
676,436998.97,4,295.82,2,cultural,2,6.236758,80.729662,"['73', '71', '82', '48', '119', '115', '64', '106', '60', '116']",15.19,398428.61
677,79377.47,3,380.24,1,cultural,1,6.717438,79.994653,"['74', '65', '17', '16', '36', '15', '34']",15.33,71589.88
678,102068.82,3,424.27,1,cultural,1,8.910923,81.60498,"['74', '64', '65', '73', '15', '34', '33']",12.49,83884.81
679,131527.33,3,249.84,3,beach,3,7.459991,80.990169,"['108', '5', '63', '56', '118', '100', '4']",13.35,107583.18
680,81594.97,1,93.54,8,historical,2,8.835714,81.520467,"['64', '77', '79', '117', '93']",3.83,50638.86
681,303575.89,5,426.41,3,historical,3,8.356524,79.976614,"['96', '12', '95', '34', '13', '33', '9', '36', '11', '14', '10', '77']",18.35,256630.29
682,22578.23,2,158.4,2,historical,2,7.712514,80.036873,"['117', '64', '95', '116', '96']",14.19,15248.28
683,41877.33,2,137.34,2,wildlife,1,7.171232,79.854327,"['35', '92', '122', '3', '85']",8.0,31888.14
684,380338.31,5,142.76,2,mixed,3,8.598373,80.693118,"['12', '96', '9', '77', '13', '11', '95', '34', '33', '35', '101', '43']",34.31,352494.1
685,327402.44,5,412.98,2,mixed,1,6.317586,80.363035,"['1', '3', '2', '6', '7', '61', '74', '81', '83', '46', '10', '34']",39.53,261015.07
686,296411.29,1,249.43,1,beach,3,8.224731,80.872662,"['5', '100', '108', '118', '56']",5.45,235335.54
687,61819.18,4,97.15,4,mixed,1,8.106296,80.615788,"['81', '83', '13', '96', '95', '9', '12', '46', '11', '34']",24.14,51710.86
688,92957.32,7,81.35,2,historical,2,8.768905,80.697249,"['64', '116', '83', '12', '96', '77', '81', '13', '117', '9', '88', '95']",53.48,68162.86
689,177837.83,3,277.31,3,cultural,1,7.727006,80.281409,"['74', '65', '15', '34', '33', '48', '73']",22.01,127283.05
690,96768.94,3,348.54,1,mixed,1,9.593195,80.276198,"['83', '81', '46', '3', '90', '1', '14']",17.55,61525.9
691,147199.75,2,95.78,2,adventure,2,7.1469,80.564855,"['31', '29', '32', '41', '30']",11.21,113218.24
692,477720.88,4,400.41,2,adventure,3,9.447788,79.63542,"['111', '47', '50', '40', '54', '113', '92', '94', '86', '88']",13.63,360441.67
693,148734.8,2,190.55,3,mixed,3,8.602402,80.521899,"['96', '12', '13', '9', '95']",12.14,135992.26
694,215188.58,7,65.39,1,wildlife,2,6.202127,81.350316,"['53', '62', '119', '72', '30', '76', '82', '55', '32', '4', '89', '19']",37.39,177652.26
695,133024.72,5,133.99,2,wildlife,2,6.884308,80.389625,"['35', '85', '31', '32', '29', '41', '58', '55', '117', '53', '120', '30']",39.34,119775.68
696,77028.49,3,278.9,2,wildlife,2,8.951897,81.357249,"['85', '35', '64', '97', '43', '79', '122']",11.59,64298.91
697,251201.73,1,423.74,4,wildlife,2,7.918392,81.777398,"['85', '35', '53', '122', '73']",3.57,170333.78
698,216624.39,4,87.27,1,wildlife,2,7.993645,80.20808,"['85', '35', '122', '48', '106', '112', '22', '43', '94', '73']",13.17,151893.98
699,119637.12,14,292.77,2,adventure,1,8.282028,80.211175,"['92', '87', '42', '98', '31', '29', '32', '40', '30', '102', '47', '50']",89.76,92940.57
700,94518.89,4,125.75,5,beach,3,6.45004,81.644672,"['63', '108', '4', '56', '5', '7', '118', '2', '1', '40']",16.04,61963.64
701,392601.82,2,169.9,2,wildlife,2,8.280772,79.922313,"['85', '122', '35', '43', '106']",14.92,351703.6
702,97323.4,5,322.05,4,cultural,1,7.456151,81.577486,"['74', '65', '73', '15', '34', '67', '33', '71', '64', '16', '17', '48']",39.46,89849.55
703,444717.71,7,130.13,3,relaxation,2,8.31506,80.837886,"['64', '8', '51', '117', '116', '85', '9', '12', '11', '13', '96', '81']",30.34,283267.7
704,233601.07,14,360.88,3,adventure,1,9.346911,79.936504,"['92', '98', '87', '42', '86', '94', '31', '29', '32', '88', '111', '40']",95.03,172317.96
705,351105.31,3,413.74,1,historical,3,9.399749,81.556832,"['96', '93', '77', '12', '9', '14', '34']",21.42,303595.15
706,26126.95,3,149.72,4,historical,2,7.81241,80.895382,"['117', '64', '13', '95', '34', '116', '96']",18.3,18857.38
707,410845.45,2,262.17,1,beach,3,7.165023,81.881754,"['108', '63', '5', '56', '118']",6.88,281512.37
708,479310.73,4,73.7,2,relaxation,3,6.161204,80.638456,"['10', '53', '7', '2', '56', '34', '61', '1', '36', '33']",25.95,393830.94
709,40996.81,1,305.04,1,adventure,3,8.652951,81.078998,"['40', '111', '50', '47', '54']",5.39,25452.57
710,139065.84,4,96.9,3,wildlife,3,6.032753,79.971641,"['35', '53', '10', '122', '47', '118', '17', '36', '16', '18']",14.46,112281.05
711,148435.16,7,336.52,2,beach,3,6.883948,81.709469,"['108', '63', '5', '118', '56', '4', '100', '7', '2', '1', '3', '6']",33.78,100362.06
712,480413.69,4,345.79,8,cultural,2,6.695338,79.865834,"['48', '73', '115', '71', '64', '106', '82', '116', '119', '60']",16.88,402570.86
713,201017.41,3,348.34,2,relaxation,3,9.024728,80.115589,"['96', '14', '12', '95', '13', '34', '43']",14.87,129096.85
714,490749.7,4,232.37,1,mixed,2,5.957538,80.31537,"['117', '115', '10', '4', '1', '2', '6', '3', '7', '51']",25.49,369062.75
715,460593.28,7,300.97,2,beach,1,7.553143,80.210298,"['3', '1', '6', '2', '7', '5', '90', '92', '108', '118', '8', '51']",50.64,338107.45
716,27273.85,4,326.94,3,cultural,1,9.656574,80.939587,"['64', '73', '15', '48', '34', '16', '17', '121', '36', '74']",22.78,24885.72
717,194429.62,5,142.29,2,mixed,1,9.053504,81.80923,"['90', '83', '81', '64', '8', '51', '93', '77', '100', '11', '46', '74']",31.48,171537.42
718,29012.17,3,176.82,1,cultural,2,6.297374,81.780984,"['119', '73', '71', '82', '48', '64', '18']",23.94,22157.14
719,26000.47,4,194.66,1,historical,2,9.690707,81.345978,"['64', '116', '14', '117', '83', '96', '95', '93', '97', '13']",23.8,23213.06
720,406606.36,4,352.44,2,adventure,2,9.280052,81.81774,"['99', '88', '94', '102', '86', '52', '31', '29', '32', '30']",16.01,358739.84
721,44200.44,7,313.4,2,mixed,2,7.850578,80.319318,"['64', '8', '117', '4', '85', '95', '116', '96', '34', '36', '83', '13']",38.83,28915.69
722,406404.02,1,395.48,2,adventure,1,9.138203,79.538693,"['92', '87', '98', '42', '94']",7.15,316804.36
723,29450.6,7,80.02,2,cultural,3,9.021971,80.276099,"['121', '64', '101', '15', '34', '116', '16', '96', '14', '17', '106', '59']",45.36,27240.09
724,145667.84,1,489.29,2,relaxation,1,6.643953,80.622031,"['1', '3', '6', '2', '7']",3.73,121303.35
725,95213.56,14,59.56,1,historical,2,7.698628,81.705758,"['117', '67', '64', '73', '11', '34', '13', '33', '9', '95', '71', '102']",61.69,73358.37
